Enrolled,Entry Semester,Citizenship Status,Continent,Country,Program 1 Category,Degree Type,Degree 1,Dual Degree,Campus Tour,Open House,Spring Preview,President's Reception,Virtual Call
0,Fall 2023,FN,Asia,Philippines,CISAT,Master's,MS in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,CISAT,Master's,MS in Information Systems & Technology,1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,CISAT,Master's,MS in Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,Pakistan,CISAT,Master's,MS in Information Systems & Technology,0,0,0,0,0,0
1,Fall 2023,US,North America,United States,CISAT,Master's,MS in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,CISAT,Master's,MS in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,CISAT,Master's,MS in Information Systems & Technology,1,1,1,1,0,0
1,Spring 2023,US,North America,United States,CISAT,Master's,MS in Information Systems & Technology (Online),1,0,0,0,0,1
1,Fall 2023,US,North America,United States,CISAT,Master's,MS in Information Systems & Technology (Online),1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,CISAT,Master's,MS in Information Systems & Technology (Online),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,CISAT,Master's,MS in Information Systems & Technology (Online),1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,CISAT,PhD,PhD in Information Systems & Technology,1,0,1,0,0,0
0,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,PR,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,1,0
0,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,1,1
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Asia,Bangladesh,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,Iran,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Ghana,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Spring 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,South America,Colombia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Summer 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,0,0,0,0,1,0
1,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,0,0
0,Summer 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,PR,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
1,Spring 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,Africa,Uganda,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,1,1
0,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Summer 2023,FN,Africa,Ghana,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Eswatini,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Spring 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Europe,Finland,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Summer 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,Iran,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,0,1
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,1,0
0,Fall 2023,FN,Asia,Iran,,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Spring 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Fall 2023,PR,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,1,1
0,Summer 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,1,0
0,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,1,0
0,Fall 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Eswatini,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Asia,India,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,1,1
0,Spring 2023,FN,Asia,India,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,1,0,1
1,Fall 2023,FN,Asia,Saudi Arabia,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,1,0
0,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Spring 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Fall 2023,FN,North America,United States,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Asia,Bangladesh,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,CISAT,PhD,PhD in Information Systems & Technology,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,CISAT,PhD,PhD in Information Systems & Technology/Mathematics,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,CISAT,Professional Doctorate,Doctor of Technology,1,0,1,0,0,0
0,Fall 2023,PR,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
1,Spring 2023,US,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Positive Health Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,1,0,1,0,1
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,1
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,0,0
1,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,1,0,1,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Spring 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,1,0,1,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,1,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,1,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Uganda,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,0,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,PR,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,Saint Lucia,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,1,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Europe,United Kingdom,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,Kuwait,DBOS,Master's,MA in Psychology,0,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,1,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Spring 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,1,1,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,1,0,0,0,0
1,Spring 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Spring 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,Turkey,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,0,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
1,Fall 2023,FN,Asia,Hong Kong S.A.R.,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Summer 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,0,0,0,0,0,1
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,1,1
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Kenya,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,DBOS,Master's,MA in Psychology,1,0,0,1,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,0,0,0,1,1,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,1,1,1,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Spring 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,Pakistan,DBOS,Master's,MA in Psychology,0,0,0,0,0,0
0,Fall 2023,FN,Asia,Iran,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,1,1
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,1,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Spring 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,1,0,0,0
0,Spring 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
0,Fall 2023,FN,Asia,China,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Spring 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,1,1,1,0
0,Fall 2023,FN,Europe,Romania,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,0,1
0,Fall 2023,FN,Africa,Nigeria,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Europe,Germany,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,DBOS,Master's,MA in Psychology,1,0,0,0,0,1
1,Fall 2023,FN,Africa,Ghana,DBOS,Master's,MA in Psychology,1,0,0,0,1,1
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,1,1,1
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,DBOS,Master's,MA in Psychology,1,0,0,0,0,0
